userId	geneSymbol	geneName	entrezgene	gLink
REG3G	REG3G	regenerating family member 3 gamma	130120	https://www.ncbi.nlm.nih.gov/gene/?term=130120
RENBP	RENBP	renin binding protein	5973	https://www.ncbi.nlm.nih.gov/gene/?term=5973
RNASE9	RNASE9	ribonuclease A family member 9 (inactive)	390443	https://www.ncbi.nlm.nih.gov/gene/?term=390443
RUNX1	RUNX1	runt related transcription factor 1	861	https://www.ncbi.nlm.nih.gov/gene/?term=861
SF3A2	SF3A2	splicing factor 3a subunit 2	8175	https://www.ncbi.nlm.nih.gov/gene/?term=8175
SHCBP1L	SHCBP1L	SHC binding and spindle associated 1 like	81626	https://www.ncbi.nlm.nih.gov/gene/?term=81626
SIGLEC10	SIGLEC10	sialic acid binding Ig like lectin 10	89790	https://www.ncbi.nlm.nih.gov/gene/?term=89790
SLC25A10	SLC25A10	solute carrier family 25 member 10	1468	https://www.ncbi.nlm.nih.gov/gene/?term=1468
SLC47A2	SLC47A2	solute carrier family 47 member 2	146802	https://www.ncbi.nlm.nih.gov/gene/?term=146802
SOWAHB	SOWAHB	sosondowah ankyrin repeat domain family member B	345079	https://www.ncbi.nlm.nih.gov/gene/?term=345079
SPIB	SPIB	Spi-B transcription factor	6689	https://www.ncbi.nlm.nih.gov/gene/?term=6689
TAP1	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
TLL2	TLL2	tolloid like 2	7093	https://www.ncbi.nlm.nih.gov/gene/?term=7093
TMEM121B	TMEM121B	transmembrane protein 121B	27439	https://www.ncbi.nlm.nih.gov/gene/?term=27439
TRIM59	TRIM59	tripartite motif containing 59	286827	https://www.ncbi.nlm.nih.gov/gene/?term=286827
TSSK1B	TSSK1B	testis specific serine kinase 1B	83942	https://www.ncbi.nlm.nih.gov/gene/?term=83942
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
UBL5	UBL5	ubiquitin like 5	59286	https://www.ncbi.nlm.nih.gov/gene/?term=59286
WWP1	WWP1	WW domain containing E3 ubiquitin protein ligase 1	11059	https://www.ncbi.nlm.nih.gov/gene/?term=11059
ZIK1	ZIK1	zinc finger protein interacting with K protein 1	284307	https://www.ncbi.nlm.nih.gov/gene/?term=284307
ZNF662	ZNF662	zinc finger protein 662	389114	https://www.ncbi.nlm.nih.gov/gene/?term=389114
ZNF674	ZNF674	zinc finger protein 674	641339	https://www.ncbi.nlm.nih.gov/gene/?term=641339
