userId	geneSymbol	geneName	entrezgene	gLink
RALGDS	RALGDS	ral guanine nucleotide dissociation stimulator	5900	https://www.ncbi.nlm.nih.gov/gene/?term=5900
SLAMF9	SLAMF9	SLAM family member 9	89886	https://www.ncbi.nlm.nih.gov/gene/?term=89886
SLC1A5	SLC1A5	solute carrier family 1 member 5	6510	https://www.ncbi.nlm.nih.gov/gene/?term=6510
SLC8A1	SLC8A1	solute carrier family 8 member A1	6546	https://www.ncbi.nlm.nih.gov/gene/?term=6546
SPIC	SPIC	Spi-C transcription factor	121599	https://www.ncbi.nlm.nih.gov/gene/?term=121599
SRPRB	SRPRB	SRP receptor subunit beta	58477	https://www.ncbi.nlm.nih.gov/gene/?term=58477
SUSD2	SUSD2	sushi domain containing 2	56241	https://www.ncbi.nlm.nih.gov/gene/?term=56241
TASOR	TASOR	transcription activation suppressor	23272	https://www.ncbi.nlm.nih.gov/gene/?term=23272
THEGL	THEGL	theg spermatid protein like	100506564	https://www.ncbi.nlm.nih.gov/gene/?term=100506564
TIGD5	TIGD5	tigger transposable element derived 5	84948	https://www.ncbi.nlm.nih.gov/gene/?term=84948
TMEM17	TMEM17	transmembrane protein 17	200728	https://www.ncbi.nlm.nih.gov/gene/?term=200728
TNFAIP2	TNFAIP2	TNF alpha induced protein 2	7127	https://www.ncbi.nlm.nih.gov/gene/?term=7127
TPRN	TPRN	taperin	286262	https://www.ncbi.nlm.nih.gov/gene/?term=286262
TSFM	TSFM	Ts translation elongation factor, mitochondrial	10102	https://www.ncbi.nlm.nih.gov/gene/?term=10102
VWF	VWF	von Willebrand factor	7450	https://www.ncbi.nlm.nih.gov/gene/?term=7450
ZFPL1	ZFPL1	zinc finger protein like 1	7542	https://www.ncbi.nlm.nih.gov/gene/?term=7542
ZNF581	ZNF581	zinc finger protein 581	51545	https://www.ncbi.nlm.nih.gov/gene/?term=51545
ZXDB	ZXDB	zinc finger X-linked duplicated B	158586	https://www.ncbi.nlm.nih.gov/gene/?term=158586
